0:0:0:0:0:0:0:1 - - [15/Dec/2020:17:58:07 +0200] "GET /Veneet/listaaveneet.jsp HTTP/1.1" 200 1803
0:0:0:0:0:0:0:1 - - [15/Dec/2020:17:58:07 +0200] "GET /Veneet/css/main.css HTTP/1.1" 200 742
0:0:0:0:0:0:0:1 - - [15/Dec/2020:17:58:07 +0200] "GET /Veneet/veneet/ HTTP/1.1" 200 775
0:0:0:0:0:0:0:1 - - [15/Dec/2020:17:58:08 +0200] "GET /Veneet/listaaveneet.jsp HTTP/1.1" 200 1803
0:0:0:0:0:0:0:1 - - [15/Dec/2020:17:58:08 +0200] "GET /Veneet/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2020:17:58:08 +0200] "GET /Veneet/veneet/ HTTP/1.1" 200 775
0:0:0:0:0:0:0:1 - - [15/Dec/2020:17:58:23 +0200] "GET /Veneet/listaaveneet.jsp HTTP/1.1" 200 1803
0:0:0:0:0:0:0:1 - - [15/Dec/2020:17:58:23 +0200] "GET /Veneet/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2020:17:58:23 +0200] "GET /Veneet/veneet/ HTTP/1.1" 200 775
0:0:0:0:0:0:0:1 - - [15/Dec/2020:17:58:24 +0200] "GET /Veneet/listaaveneet.jsp HTTP/1.1" 200 1803
0:0:0:0:0:0:0:1 - - [15/Dec/2020:17:58:24 +0200] "GET /Veneet/veneet/ HTTP/1.1" 200 775
0:0:0:0:0:0:0:1 - - [15/Dec/2020:17:58:29 +0200] "GET /Veneet/listaaveneet.jsp HTTP/1.1" 200 1803
0:0:0:0:0:0:0:1 - - [15/Dec/2020:17:58:29 +0200] "GET /Veneet/css/main.css HTTP/1.1" 200 734
0:0:0:0:0:0:0:1 - - [15/Dec/2020:17:58:29 +0200] "GET /Veneet/veneet/ HTTP/1.1" 200 775
0:0:0:0:0:0:0:1 - - [15/Dec/2020:17:58:43 +0200] "GET /Veneet/listaaveneet.jsp HTTP/1.1" 200 1803
0:0:0:0:0:0:0:1 - - [15/Dec/2020:17:58:43 +0200] "GET /Veneet/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2020:17:58:43 +0200] "GET /Veneet/veneet/ HTTP/1.1" 200 775
0:0:0:0:0:0:0:1 - - [15/Dec/2020:17:58:44 +0200] "GET /Veneet/listaaveneet.jsp HTTP/1.1" 200 1803
0:0:0:0:0:0:0:1 - - [15/Dec/2020:17:58:44 +0200] "GET /Veneet/veneet/ HTTP/1.1" 200 775
0:0:0:0:0:0:0:1 - - [15/Dec/2020:17:58:44 +0200] "GET /Veneet/listaaveneet.jsp HTTP/1.1" 200 1803
0:0:0:0:0:0:0:1 - - [15/Dec/2020:17:58:44 +0200] "GET /Veneet/veneet/ HTTP/1.1" 200 775
0:0:0:0:0:0:0:1 - - [15/Dec/2020:17:58:44 +0200] "GET /Veneet/listaaveneet.jsp HTTP/1.1" 200 1803
0:0:0:0:0:0:0:1 - - [15/Dec/2020:17:58:44 +0200] "GET /Veneet/veneet/ HTTP/1.1" 200 775
0:0:0:0:0:0:0:1 - - [15/Dec/2020:17:59:12 +0200] "GET /Veneet/listaaveneet.jsp HTTP/1.1" 200 1803
0:0:0:0:0:0:0:1 - - [15/Dec/2020:17:59:12 +0200] "GET /Veneet/css/main.css HTTP/1.1" 200 696
0:0:0:0:0:0:0:1 - - [15/Dec/2020:17:59:13 +0200] "GET /Veneet/veneet/ HTTP/1.1" 200 775
0:0:0:0:0:0:0:1 - - [15/Dec/2020:17:59:24 +0200] "GET /Veneet/listaaveneet.jsp HTTP/1.1" 200 1803
0:0:0:0:0:0:0:1 - - [15/Dec/2020:17:59:24 +0200] "GET /Veneet/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2020:17:59:24 +0200] "GET /Veneet/veneet/ HTTP/1.1" 200 775
0:0:0:0:0:0:0:1 - - [15/Dec/2020:17:59:25 +0200] "GET /Veneet/listaaveneet.jsp HTTP/1.1" 200 1803
0:0:0:0:0:0:0:1 - - [15/Dec/2020:17:59:25 +0200] "GET /Veneet/veneet/ HTTP/1.1" 200 775
0:0:0:0:0:0:0:1 - - [15/Dec/2020:17:59:33 +0200] "GET /Veneet/listaaveneet.jsp HTTP/1.1" 200 1803
0:0:0:0:0:0:0:1 - - [15/Dec/2020:17:59:33 +0200] "GET /Veneet/css/main.css HTTP/1.1" 200 730
0:0:0:0:0:0:0:1 - - [15/Dec/2020:17:59:33 +0200] "GET /Veneet/veneet/ HTTP/1.1" 200 775
0:0:0:0:0:0:0:1 - - [15/Dec/2020:17:59:34 +0200] "GET /Veneet/listaaveneet.jsp HTTP/1.1" 200 1803
0:0:0:0:0:0:0:1 - - [15/Dec/2020:17:59:34 +0200] "GET /Veneet/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2020:17:59:34 +0200] "GET /Veneet/veneet/ HTTP/1.1" 200 775
0:0:0:0:0:0:0:1 - - [15/Dec/2020:17:59:34 +0200] "GET /Veneet/listaaveneet.jsp HTTP/1.1" 200 1803
0:0:0:0:0:0:0:1 - - [15/Dec/2020:17:59:34 +0200] "GET /Veneet/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2020:17:59:34 +0200] "GET /Veneet/veneet/ HTTP/1.1" 200 775
0:0:0:0:0:0:0:1 - - [15/Dec/2020:17:59:35 +0200] "GET /Veneet/listaaveneet.jsp HTTP/1.1" 200 1803
0:0:0:0:0:0:0:1 - - [15/Dec/2020:17:59:35 +0200] "GET /Veneet/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2020:17:59:35 +0200] "GET /Veneet/veneet/ HTTP/1.1" 200 775
0:0:0:0:0:0:0:1 - - [15/Dec/2020:17:59:35 +0200] "GET /Veneet/listaaveneet.jsp HTTP/1.1" 200 1803
0:0:0:0:0:0:0:1 - - [15/Dec/2020:17:59:35 +0200] "GET /Veneet/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2020:17:59:35 +0200] "GET /Veneet/veneet/ HTTP/1.1" 200 775
0:0:0:0:0:0:0:1 - - [15/Dec/2020:17:59:35 +0200] "GET /Veneet/listaaveneet.jsp HTTP/1.1" 200 1803
0:0:0:0:0:0:0:1 - - [15/Dec/2020:17:59:35 +0200] "GET /Veneet/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2020:17:59:35 +0200] "GET /Veneet/veneet/ HTTP/1.1" 200 775
0:0:0:0:0:0:0:1 - - [15/Dec/2020:17:59:36 +0200] "GET /Veneet/listaaveneet.jsp HTTP/1.1" 200 1803
0:0:0:0:0:0:0:1 - - [15/Dec/2020:17:59:36 +0200] "GET /Veneet/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2020:17:59:36 +0200] "GET /Veneet/veneet/ HTTP/1.1" 200 775
0:0:0:0:0:0:0:1 - - [15/Dec/2020:17:59:42 +0200] "GET /Veneet/listaaveneet.jsp HTTP/1.1" 200 1803
0:0:0:0:0:0:0:1 - - [15/Dec/2020:17:59:42 +0200] "GET /Veneet/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2020:17:59:42 +0200] "GET /Veneet/veneet/ HTTP/1.1" 200 775
0:0:0:0:0:0:0:1 - - [15/Dec/2020:17:59:43 +0200] "GET /Veneet/listaaveneet.jsp HTTP/1.1" 200 1803
0:0:0:0:0:0:0:1 - - [15/Dec/2020:17:59:43 +0200] "GET /Veneet/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2020:17:59:43 +0200] "GET /Veneet/veneet/ HTTP/1.1" 200 775
0:0:0:0:0:0:0:1 - - [15/Dec/2020:17:59:49 +0200] "GET /Veneet/listaaveneet.jsp HTTP/1.1" 200 1803
0:0:0:0:0:0:0:1 - - [15/Dec/2020:17:59:49 +0200] "GET /Veneet/css/main.css HTTP/1.1" 200 728
0:0:0:0:0:0:0:1 - - [15/Dec/2020:17:59:49 +0200] "GET /Veneet/veneet/ HTTP/1.1" 200 775
0:0:0:0:0:0:0:1 - - [15/Dec/2020:17:59:50 +0200] "GET /Veneet/listaaveneet.jsp HTTP/1.1" 200 1803
0:0:0:0:0:0:0:1 - - [15/Dec/2020:17:59:50 +0200] "GET /Veneet/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2020:17:59:50 +0200] "GET /Veneet/veneet/ HTTP/1.1" 200 775
0:0:0:0:0:0:0:1 - - [15/Dec/2020:17:59:50 +0200] "GET /Veneet/listaaveneet.jsp HTTP/1.1" 200 1803
0:0:0:0:0:0:0:1 - - [15/Dec/2020:17:59:50 +0200] "GET /Veneet/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2020:17:59:50 +0200] "GET /Veneet/veneet/ HTTP/1.1" 200 775
0:0:0:0:0:0:0:1 - - [15/Dec/2020:17:59:52 +0200] "GET /Veneet/listaaveneet.jsp HTTP/1.1" 200 1803
0:0:0:0:0:0:0:1 - - [15/Dec/2020:17:59:52 +0200] "GET /Veneet/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2020:17:59:52 +0200] "GET /Veneet/veneet/ HTTP/1.1" 200 775
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:00:02 +0200] "GET /Veneet/listaaveneet.jsp HTTP/1.1" 200 1803
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:00:02 +0200] "GET /Veneet/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:00:02 +0200] "GET /Veneet/veneet/ HTTP/1.1" 200 775
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:00:04 +0200] "GET /Veneet/listaaveneet.jsp HTTP/1.1" 200 1803
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:00:04 +0200] "GET /Veneet/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:00:04 +0200] "GET /Veneet/veneet/ HTTP/1.1" 200 775
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:00:05 +0200] "GET /Veneet/listaaveneet.jsp HTTP/1.1" 200 1803
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:00:05 +0200] "GET /Veneet/veneet/ HTTP/1.1" 200 775
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:00:06 +0200] "GET /Veneet/listaaveneet.jsp HTTP/1.1" 200 1803
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:00:06 +0200] "GET /Veneet/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:00:06 +0200] "GET /Veneet/veneet/ HTTP/1.1" 200 775
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:00:12 +0200] "GET /Veneet/listaaveneet.jsp HTTP/1.1" 200 1803
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:00:12 +0200] "GET /Veneet/css/main.css HTTP/1.1" 200 698
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:00:12 +0200] "GET /Veneet/veneet/ HTTP/1.1" 200 775
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:00:13 +0200] "GET /Veneet/listaaveneet.jsp HTTP/1.1" 200 1803
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:00:13 +0200] "GET /Veneet/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:00:13 +0200] "GET /Veneet/veneet/ HTTP/1.1" 200 775
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:00:13 +0200] "GET /Veneet/listaaveneet.jsp HTTP/1.1" 200 1803
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:00:13 +0200] "GET /Veneet/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:00:13 +0200] "GET /Veneet/veneet/ HTTP/1.1" 200 775
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:00:13 +0200] "GET /Veneet/listaaveneet.jsp HTTP/1.1" 200 1803
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:00:13 +0200] "GET /Veneet/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:00:14 +0200] "GET /Veneet/veneet/ HTTP/1.1" 200 775
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:00:14 +0200] "GET /Veneet/listaaveneet.jsp HTTP/1.1" 200 1803
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:00:14 +0200] "GET /Veneet/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:00:14 +0200] "GET /Veneet/veneet/ HTTP/1.1" 200 775
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:01:12 +0200] "GET /Veneet/listaaveneet.jsp HTTP/1.1" 200 1822
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:01:12 +0200] "GET /Veneet/css/main.css HTTP/1.1" 200 736
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:01:12 +0200] "GET /Veneet/veneet/ HTTP/1.1" 200 775
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:01:13 +0200] "GET /Veneet/listaaveneet.jsp HTTP/1.1" 200 1822
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:01:13 +0200] "GET /Veneet/veneet/ HTTP/1.1" 200 775
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:01:14 +0200] "GET /Veneet/listaaveneet.jsp HTTP/1.1" 200 1822
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:01:14 +0200] "GET /Veneet/veneet/ HTTP/1.1" 200 775
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:01:16 +0200] "GET /Veneet/listaaveneet.jsp HTTP/1.1" 200 1822
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:01:16 +0200] "GET /Veneet/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:01:16 +0200] "GET /Veneet/veneet/ HTTP/1.1" 200 775
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:01:25 +0200] "GET /Veneet/listaaveneet.jsp HTTP/1.1" 200 1822
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:01:25 +0200] "GET /Veneet/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:01:25 +0200] "GET /Veneet/veneet/ HTTP/1.1" 200 775
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:01:27 +0200] "GET /Veneet/listaaveneet.jsp HTTP/1.1" 200 1822
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:01:27 +0200] "GET /Veneet/veneet/ HTTP/1.1" 200 775
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:01:27 +0200] "GET /Veneet/listaaveneet.jsp HTTP/1.1" 200 1822
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:01:27 +0200] "GET /Veneet/veneet/ HTTP/1.1" 200 775
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:01:56 +0200] "GET /Veneet/listaaveneet.jsp HTTP/1.1" 200 1820
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:01:56 +0200] "GET /Veneet/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:01:56 +0200] "GET /Veneet/veneet/ HTTP/1.1" 200 775
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:02:19 +0200] "GET /Veneet/listaaveneet.jsp HTTP/1.1" 200 1854
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:02:19 +0200] "GET /Veneet/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:02:19 +0200] "GET /Veneet/veneet/ HTTP/1.1" 200 775
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:06:58 +0200] "GET /Veneet/listaaveneet.jsp HTTP/1.1" 200 1854
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:06:58 +0200] "GET /Veneet/css/main.css HTTP/1.1" 200 696
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:06:58 +0200] "GET /Veneet/veneet/ HTTP/1.1" 200 775
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:07:17 +0200] "GET /Veneet/listaaveneet.jsp HTTP/1.1" 200 1854
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:07:17 +0200] "GET /Veneet/css/main.css HTTP/1.1" 200 763
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:07:17 +0200] "GET /Veneet/veneet/ HTTP/1.1" 200 775
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:07:38 +0200] "GET /Veneet/listaaveneet.jsp HTTP/1.1" 200 1854
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:07:38 +0200] "GET /Veneet/css/main.css HTTP/1.1" 200 765
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:07:38 +0200] "GET /Veneet/veneet/ HTTP/1.1" 200 775
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:08:34 +0200] "GET /Veneet/listaaveneet.jsp HTTP/1.1" 200 1854
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:08:34 +0200] "GET /Veneet/css/main.css HTTP/1.1" 200 761
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:08:34 +0200] "GET /Veneet/veneet/ HTTP/1.1" 200 775
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:09:08 +0200] "GET /Veneet/listaaveneet.jsp HTTP/1.1" 200 1854
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:09:08 +0200] "GET /Veneet/css/main.css HTTP/1.1" 200 768
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:09:08 +0200] "GET /Veneet/veneet/ HTTP/1.1" 200 775
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:09:14 +0200] "GET /Veneet/listaaveneet.jsp HTTP/1.1" 200 1854
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:09:14 +0200] "GET /Veneet/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:09:14 +0200] "GET /Veneet/veneet/ HTTP/1.1" 200 775
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:09:15 +0200] "GET /Veneet/listaaveneet.jsp HTTP/1.1" 200 1854
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:09:15 +0200] "GET /Veneet/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:09:15 +0200] "GET /Veneet/veneet/ HTTP/1.1" 200 775
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:09:22 +0200] "GET /Veneet/listaaveneet.jsp HTTP/1.1" 200 1854
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:09:22 +0200] "GET /Veneet/css/main.css HTTP/1.1" 200 769
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:09:22 +0200] "GET /Veneet/veneet/ HTTP/1.1" 200 775
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:09:23 +0200] "GET /Veneet/listaaveneet.jsp HTTP/1.1" 200 1854
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:09:23 +0200] "GET /Veneet/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:09:23 +0200] "GET /Veneet/veneet/ HTTP/1.1" 200 775
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:09:26 +0200] "GET /Veneet/listaaveneet.jsp HTTP/1.1" 200 1854
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:09:26 +0200] "GET /Veneet/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:09:26 +0200] "GET /Veneet/veneet/ HTTP/1.1" 200 775
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:09:27 +0200] "GET /Veneet/listaaveneet.jsp HTTP/1.1" 200 1854
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:09:27 +0200] "GET /Veneet/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:09:27 +0200] "GET /Veneet/veneet/ HTTP/1.1" 200 775
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:09:27 +0200] "GET /Veneet/listaaveneet.jsp HTTP/1.1" 200 1854
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:09:27 +0200] "GET /Veneet/css/main.css HTTP/1.1" 200 761
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:09:27 +0200] "GET /Veneet/veneet/ HTTP/1.1" 200 775
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:10:02 +0200] "GET /Veneet/listaaveneet.jsp HTTP/1.1" 200 1854
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:10:02 +0200] "GET /Veneet/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:10:02 +0200] "GET /Veneet/veneet/ HTTP/1.1" 200 775
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:10:04 +0200] "GET /Veneet/listaaveneet.jsp HTTP/1.1" 200 1854
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:10:04 +0200] "GET /Veneet/veneet/ HTTP/1.1" 200 775
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:10:04 +0200] "GET /Veneet/listaaveneet.jsp HTTP/1.1" 200 1854
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:10:04 +0200] "GET /Veneet/veneet/ HTTP/1.1" 200 775
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:10:05 +0200] "GET /Veneet/listaaveneet.jsp HTTP/1.1" 200 1854
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:10:05 +0200] "GET /Veneet/veneet/ HTTP/1.1" 200 775
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:10:05 +0200] "GET /Veneet/listaaveneet.jsp HTTP/1.1" 200 1854
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:10:05 +0200] "GET /Veneet/veneet/ HTTP/1.1" 200 775
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:10:05 +0200] "GET /Veneet/listaaveneet.jsp HTTP/1.1" 200 1854
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:10:05 +0200] "GET /Veneet/veneet/ HTTP/1.1" 200 775
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:10:05 +0200] "GET /Veneet/listaaveneet.jsp HTTP/1.1" 200 1854
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:10:05 +0200] "GET /Veneet/veneet/ HTTP/1.1" 200 775
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:10:06 +0200] "GET /Veneet/listaaveneet.jsp HTTP/1.1" 200 1854
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:10:06 +0200] "GET /Veneet/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:10:06 +0200] "GET /Veneet/veneet/ HTTP/1.1" 200 775
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:10:06 +0200] "GET /Veneet/listaaveneet.jsp HTTP/1.1" 200 1854
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:10:06 +0200] "GET /Veneet/veneet/ HTTP/1.1" 200 775
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:10:06 +0200] "GET /Veneet/listaaveneet.jsp HTTP/1.1" 200 1854
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:10:06 +0200] "GET /Veneet/veneet/ HTTP/1.1" 200 775
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:10:07 +0200] "GET /Veneet/listaaveneet.jsp HTTP/1.1" 200 1854
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:10:07 +0200] "GET /Veneet/veneet/ HTTP/1.1" 200 775
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:10:11 +0200] "GET /Veneet/listaaveneet.jsp HTTP/1.1" 200 1854
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:10:11 +0200] "GET /Veneet/css/main.css HTTP/1.1" 200 782
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:10:11 +0200] "GET /Veneet/veneet/ HTTP/1.1" 200 775
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:10:26 +0200] "GET /Veneet/lisaavene.jsp HTTP/1.1" 200 2978
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:10:26 +0200] "GET /Veneet/css/main.css HTTP/1.1" 200 761
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:10:34 +0200] "GET /Veneet/listaaveneet.jsp HTTP/1.1" 200 1854
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:10:34 +0200] "GET /Veneet/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:10:34 +0200] "GET /Veneet/veneet/ HTTP/1.1" 200 775
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:10:49 +0200] "GET /Veneet/lisaavene.jsp HTTP/1.1" 200 2978
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:10:49 +0200] "GET /Veneet/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:11:21 +0200] "GET /Veneet/listaaveneet.jsp HTTP/1.1" 200 1854
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:11:21 +0200] "GET /Veneet/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:11:21 +0200] "GET /Veneet/veneet/ HTTP/1.1" 200 775
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:13:04 +0200] "GET /Veneet/listaaveneet.jsp HTTP/1.1" 200 1854
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:13:04 +0200] "GET /Veneet/css/main.css HTTP/1.1" 200 821
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:13:04 +0200] "GET /Veneet/veneet/ HTTP/1.1" 200 775
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:13:16 +0200] "GET /Veneet/lisaavene.jsp HTTP/1.1" 200 2978
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:13:16 +0200] "GET /Veneet/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:14:21 +0200] "GET /Veneet/listaaveneet.jsp HTTP/1.1" 200 1854
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:14:21 +0200] "GET /Veneet/css/main.css HTTP/1.1" 200 777
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:14:21 +0200] "GET /Veneet/veneet/ HTTP/1.1" 200 775
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:14:23 +0200] "GET /Veneet/listaaveneet.jsp HTTP/1.1" 200 1854
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:14:23 +0200] "GET /Veneet/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:14:23 +0200] "GET /Veneet/veneet/ HTTP/1.1" 200 775
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:14:49 +0200] "GET /Veneet/listaaveneet.jsp HTTP/1.1" 200 1854
0:0:0:0:0:0:0:1 - - [15/Dec/2020:18:14:49 +0200] "GET /Veneet/css/main.css HTTP/1.1" 200 805
